#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	37	7	18.9	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB	Pos	CH	363	6	1.7	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	19	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB	Pos	CH	240	25	10.4	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	20	2	10	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB	Pos	CH	203	6	3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	21	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB	Pos	CH	256	21	8.2	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	15	2	13.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB	Pos	CH	257	8	3.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	47	2	4.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB	Pos	CH	354	11	3.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	30	1	3.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB	Pos	CH	185	2	1.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	209	9	4.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB	Pos	CH	25	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	37	1	2.7	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB	Pos	CH	264	23	8.7	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	2278	67	2.9	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB	Pos	CH	57	1	1.8	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	44	1	2.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB	Pos	CH	329	24	7.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	10	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB	Pos	CH	7	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	51	2	3.9	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB	Pos	CH	454	46	10.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	185	17	9.2	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB	Pos	CH	4	1	25	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	26	4	15.4	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB	Pos	CH	287	27	9.4	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	10	2	20	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB	Pos	CH	120	13	10.8	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	17	3	17.6	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB	Pos	CH	223	19	8.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	22	2	9.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB	Pos	CH	253	11	4.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	24	3	12.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB	Pos	CH	252	22	8.7	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	406	32	7.9	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB	Pos	CH	8169	215	2.6	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	19	1	5.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB	Pos	CH	239	18	7.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	3	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB	Pos	CH	53	6	11.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	19	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	277	13	4.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	32	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	352	56	15.9	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	13	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	199	30	15.1	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	28	5	17.9	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	294	42	14.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	918	32	3.5	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	70	10	14.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	1	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	24	1	4.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	32	4	12.5	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	319	14	4.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	24	1	4.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	236	34	14.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	14	2	14.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	272	42	15.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	18	3	16.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	394	21	5.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	15	3	20	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	280	17	6.1	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	20	1	5	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	222	9	4.1	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	15	3	20	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	244	11	4.5	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	23	2	8.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	297	8	2.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	35	1	2.9	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	397	50	12.6	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	17	3	17.6	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	238	30	12.6	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	278	42	15.1	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	23	3	13	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	24	1	4.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	354	51	14.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	1970	248	12.6	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	46	1	2.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	30	2	6.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	317	45	14.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	9	6	66.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	10	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	29	1	3.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	521	66	12.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	165	11	6.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	7	2	28.6	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	18	3	16.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	292	31	10.6	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	6	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	173	28	16.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	15	1	6.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	295	36	12.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	9	2	22.2	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	286	44	15.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	28	3	10.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	274	32	11.7	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	329	43	13.1	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	9175	367	4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	17	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	309	12	3.9	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	7	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	82	19	23.2	PEAK
PBEH2_BCBC73_PLASMIDPFC9_DESCSUPERCOIL_TX_PRIMERFIXED	Pos	CH	4019	2227	55.4	PEAK
PBEH2_BCBC74_PLASMIDPFC9_DESCSUPERCOIL_TX_RH1_PRIMERFIXED	Pos	CH	3252	755	23.2	PEAK
PBEH2_BCBC75_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_PRIMERFIXED	Pos	CH	5536	2250	40.6	PEAK
PBEH2_BCBC76_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_RH1_PRIMERFIXED	Pos	CH	3087	120	3.9	PEAK
PBEH2_BCBC77_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_PRIMERFIXED	Pos	CH	3993	2533	63.4	PEAK
PBEH2_BCBC78_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_RH1_PRIMERFIXED	Pos	CH	3413	829	24.3	PEAK
PBEH2_BCBC79_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_PRIMERFIXED	Pos	CH	5923	3134	52.9	PEAK
PBEH2_BCBC80_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_RH1_PRIMERFIXED	Pos	CH	3645	153	4.2	PEAK
PBEH2_BCBC81_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8	Pos	CH	9918	459	4.6	PEAK
PBEH2_BCBC82_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8_RH1	Pos	CH	6996	22	0.3	PEAK
PBEH2_BCBC83_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11	Pos	CH	5277	269	5.1	PEAK
PBEH2_BCBC84_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11_RH1	Pos	CH	5222	197	3.8	PEAK
PBEH2_BCBC85_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX	Pos	CH	4207	152	3.6	PEAK
PBEH2_BCBC86_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_RH1	Pos	CH	1665	36	2.2	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX	Pos	CH	828	457	55.2	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX	Pos	CH	2528	1448	57.3	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX	Pos	CH	1650	1150	69.7	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX	Pos	CH	1594	955	59.9	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX	Pos	CH	121	52	43	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX	Pos	CH	705	423	60	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX	Pos	CH	7	5	71.4	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX_RH1	Pos	CH	368	139	37.8	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX_RH1	Pos	CH	1363	487	35.7	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX_RH1	Pos	CH	875	271	31	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_RH1	Pos	CH	1005	305	30.3	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX_RH1	Pos	CH	113	30	26.5	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX_RH1	Pos	CH	546	118	21.6	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX_RH1	Pos	CH	7	2	28.6	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX	Pos	CH	552	112	20.3	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX	Pos	CH	1094	150	13.7	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX	Pos	CH	1278	332	26	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX	Pos	CH	655	187	28.5	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX	Pos	CH	83	13	15.7	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX	Pos	CH	473	139	29.4	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX	Pos	CH	7	2	28.6	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX_RH1	Pos	CH	322	6	1.9	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX_RH1	Pos	CH	763	9	1.2	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX_RH1	Pos	CH	869	21	2.4	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX_RH1	Pos	CH	422	20	4.7	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX_RH1	Pos	CH	80	1	1.3	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX_RH1	Pos	CH	348	11	3.2	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX_RH1	Pos	CH	30	3	10	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT	Pos	CH	67	18	26.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT	Pos	CH	98	27	27.6	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT	Pos	CH	53	9	17	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT	Pos	CH	400	114	28.5	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT	Pos	CH	47	16	34	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT	Pos	CH	51	11	21.6	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT	Pos	CH	101	29	28.7	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT	Pos	CH	18	6	33.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT	Pos	CH	65	18	27.7	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT	Pos	CH	115	28	24.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT	Pos	CH	48	27	56.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT	Pos	CH	63	44	69.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT	Pos	CH	66	35	53	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT	Pos	CH	87	47	54	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT	Pos	CH	73	32	43.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT	Pos	CH	61	30	49.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT	Pos	CH	18	10	55.6	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT	Pos	CH	118	60	50.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT	Pos	CH	70	35	50	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT	Pos	CH	187	48	25.7	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT	Pos	CH	17	14	82.4	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT	Pos	CH	122	66	54.1	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT	Pos	CH	138	64	46.4	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT	Pos	CH	332	137	41.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT	Pos	CH	421	178	42.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT	Pos	CH	51	31	60.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT	Pos	CH	225	104	46.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT	Pos	CH	167	73	43.7	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT	Pos	CH	97	47	48.5	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT	Pos	CH	26	12	46.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT	Pos	CH	8	2	25	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT_RH1	Pos	CH	45	10	22.2	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT_RH1	Pos	CH	57	23	40.4	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT_RH1	Pos	CH	34	12	35.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT_RH1	Pos	CH	306	111	36.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT_RH1	Pos	CH	29	12	41.4	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT_RH1	Pos	CH	24	6	25	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT_RH1	Pos	CH	66	35	53	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT_RH1	Pos	CH	17	11	64.7	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT_RH1	Pos	CH	36	10	27.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT_RH1	Pos	CH	79	19	24.1	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT_RH1	Pos	CH	19	6	31.6	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT_RH1	Pos	CH	30	20	66.7	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT_RH1	Pos	CH	35	17	48.6	PEAK
